query_id,origin,destination,query_type,source_hotspot,target_hotspot,count
1909,186322,193308,hotspot_to_hotspot,2,16,1
1910,190613,134375,hotspot_to_hotspot,2,10,1
1911,227220,206940,hotspot_to_random,14,-1,1
1912,23638,256583,hotspot_to_random,8,-1,1
1913,227032,258973,hotspot_to_hotspot,14,4,1
1914,258998,194873,hotspot_to_hotspot,4,19,1
1915,196634,122644,random,-1,-1,1
1916,199623,35139,hotspot_to_random,20,-1,1
1917,52946,27873,hotspot_to_random,3,-1,1
1918,24814,204400,hotspot_to_hotspot,15,17,1
1919,23524,173045,hotspot_to_hotspot,8,9,1
1920,53324,184463,hotspot_to_hotspot,3,19,1
1921,45767,75224,random,-1,-1,1
1922,182339,233799,hotspot_to_hotspot,9,16,1
1923,204020,263465,hotspot_to_random,1,-1,1
1924,173138,23580,hotspot_to_hotspot,9,8,1
1925,52566,182337,hotspot_to_hotspot,2,9,1
1926,187456,207863,hotspot_to_hotspot,2,17,1
1927,184539,151548,hotspot_to_hotspot,19,1,1
1928,52765,195708,hotspot_to_random,3,-1,1
1929,201044,119061,hotspot_to_hotspot,6,13,1
1930,115854,184399,hotspot_to_hotspot,18,19,1
1931,22852,222136,hotspot_to_hotspot,12,5,1
1932,204926,185412,hotspot_to_hotspot,1,9,1
1933,193715,23714,hotspot_to_hotspot,16,15,1
1934,116089,53495,hotspot_to_hotspot,18,3,1
1935,235375,204467,hotspot_to_hotspot,14,1,1
1936,114764,28829,hotspot_to_random,11,-1,1
1937,222109,215003,hotspot_to_hotspot,5,1,1
1938,118897,204932,hotspot_to_hotspot,13,1,1
1939,180004,163181,hotspot_to_hotspot,9,19,1
1940,23566,53021,hotspot_to_hotspot,8,3,1
1941,257921,220772,hotspot_to_random,4,-1,1
1942,199696,208116,hotspot_to_hotspot,20,17,1
1943,53125,184320,hotspot_to_hotspot,3,19,1
1944,200518,134341,hotspot_to_hotspot,6,10,1
1945,173123,102225,hotspot_to_random,9,-1,1
1946,115813,114531,hotspot_to_hotspot,18,11,1
1947,187421,53345,hotspot_to_hotspot,2,3,1
1948,224481,17161,hotspot_to_hotspot,5,7,1
1949,139307,204818,hotspot_to_hotspot,20,1,1
1950,24199,200634,hotspot_to_hotspot,15,6,1
1951,17322,201029,hotspot_to_hotspot,7,6,1
1952,239179,179865,hotspot_to_hotspot,4,9,1
1953,29399,135819,hotspot_to_hotspot,3,10,1
1954,12313,190926,hotspot_to_hotspot,8,16,1
1955,163095,212722,hotspot_to_random,19,-1,1
1956,262036,247039,hotspot_to_random,4,-1,1
1957,222117,201299,hotspot_to_hotspot,5,6,1
1958,203784,201005,hotspot_to_hotspot,1,6,1
1959,184194,227105,hotspot_to_hotspot,19,14,1
1960,207512,168928,hotspot_to_random,17,-1,1
1961,139377,21286,hotspot_to_hotspot,20,12,1
1962,104503,112283,random,-1,-1,1
1963,34386,173020,hotspot_to_hotspot,15,9,1
1964,139525,94949,hotspot_to_random,20,-1,1
1965,180018,162895,hotspot_to_hotspot,9,19,1
1966,116273,174619,hotspot_to_random,11,-1,1
1967,25066,187373,hotspot_to_hotspot,15,2,1
1968,218820,233783,hotspot_to_hotspot,5,16,1
1969,207692,258097,hotspot_to_hotspot,17,4,1
1970,151496,135699,hotspot_to_hotspot,1,10,1
1971,139018,184246,hotspot_to_hotspot,20,19,1
1972,139160,135700,hotspot_to_hotspot,20,10,1
1973,139159,23718,hotspot_to_hotspot,20,8,1
1974,204539,8547,hotspot_to_random,1,-1,1
1975,112333,166887,hotspot_to_random,7,-1,1
1976,201418,22921,hotspot_to_hotspot,6,12,1
1977,12251,257869,hotspot_to_hotspot,8,4,1
1978,180010,201000,hotspot_to_hotspot,9,6,1
1979,118994,53509,hotspot_to_hotspot,13,3,1
1980,135966,201041,hotspot_to_hotspot,10,6,1
1981,214190,207733,hotspot_to_hotspot,19,17,1
1982,118720,17309,hotspot_to_hotspot,13,7,1
1983,135866,255276,hotspot_to_random,10,-1,1
1984,172946,118747,hotspot_to_hotspot,9,13,1
1985,186331,134387,hotspot_to_hotspot,2,10,1
1986,221990,184479,hotspot_to_hotspot,5,19,1
1987,139107,173092,hotspot_to_hotspot,20,9,1
1988,241269,260861,random,-1,-1,1
1989,184159,119189,hotspot_to_hotspot,19,13,1
1990,186152,174066,hotspot_to_random,9,-1,1
1991,189735,119825,hotspot_to_random,2,-1,1
1992,244814,41461,hotspot_to_random,4,-1,1
1993,264070,193733,hotspot_to_hotspot,4,16,1
1994,22750,139331,hotspot_to_hotspot,12,20,1
1995,204414,55557,hotspot_to_random,1,-1,1
1996,23842,257881,hotspot_to_hotspot,15,4,1
1997,193734,23862,hotspot_to_hotspot,16,15,1
1998,262681,206285,hotspot_to_random,4,-1,1
1999,133407,71059,random,-1,-1,1
2000,33906,190247,hotspot_to_random,7,-1,1
2001,226395,239974,random,-1,-1,1
2002,170000,34809,random,-1,-1,1
2003,112434,247094,hotspot_to_random,7,-1,1
2004,118727,173003,hotspot_to_hotspot,13,9,1
2005,208591,114628,hotspot_to_hotspot,17,11,1
2006,226804,186350,hotspot_to_hotspot,14,2,1
2007,204582,23741,hotspot_to_hotspot,1,15,1
2008,223624,234473,random,-1,-1,1
2009,53595,204945,hotspot_to_hotspot,3,1,1
2010,115853,169650,hotspot_to_random,18,-1,1
2011,218687,23056,hotspot_to_hotspot,5,12,1
2012,139241,21971,hotspot_to_hotspot,20,12,1
2013,200953,207874,hotspot_to_hotspot,6,17,1
2014,199649,190587,hotspot_to_hotspot,20,2,1
2015,134877,100200,hotspot_to_random,10,-1,1
2016,17253,116256,hotspot_to_hotspot,7,11,1
2017,23585,239390,hotspot_to_random,15,-1,1
2018,17779,108905,hotspot_to_random,7,-1,1
2019,201271,139049,hotspot_to_hotspot,6,20,1
2020,25018,228216,hotspot_to_hotspot,15,14,1
2021,214057,114513,hotspot_to_random,19,-1,1
2022,134914,207747,hotspot_to_hotspot,10,17,1
2023,207629,92741,hotspot_to_hotspot,17,18,1
2024,114488,103108,hotspot_to_hotspot,11,18,1
2025,119451,208643,hotspot_to_hotspot,13,17,1
2026,24952,53395,hotspot_to_hotspot,15,3,1
2027,13643,85119,random,-1,-1,1
2028,119093,227142,hotspot_to_hotspot,13,14,1
2029,201186,217014,hotspot_to_random,6,-1,1
2030,135707,230508,hotspot_to_random,10,-1,1
2031,182302,194099,hotspot_to_hotspot,9,16,1
2032,49757,214821,hotspot_to_hotspot,3,17,1
2033,23793,29105,hotspot_to_hotspot,8,3,1
2034,113445,23637,hotspot_to_hotspot,7,8,1
2035,135693,5674,hotspot_to_random,10,-1,1
2036,21993,42583,hotspot_to_random,12,-1,1
2037,204542,53512,hotspot_to_hotspot,1,3,1
2038,263652,254358,hotspot_to_random,4,-1,1
2039,119232,182335,hotspot_to_hotspot,13,9,1
2040,204955,114728,hotspot_to_random,1,-1,1
2041,137576,141237,random,-1,-1,1
2042,173002,187571,hotspot_to_hotspot,9,2,1
2043,53122,207657,hotspot_to_hotspot,3,17,1
2044,193604,23709,hotspot_to_hotspot,16,8,1
2045,221954,204711,hotspot_to_hotspot,5,1,1
2046,105807,173109,hotspot_to_hotspot,18,9,1
2047,28838,137669,random,-1,-1,1
2048,21987,53367,hotspot_to_hotspot,12,3,1
2049,222959,197614,hotspot_to_random,5,-1,1
2050,130824,165817,random,-1,-1,1
2051,204796,59639,hotspot_to_random,17,-1,1
2052,215251,226826,hotspot_to_hotspot,5,14,1
2053,226966,78065,hotspot_to_random,14,-1,1
2054,134959,116033,hotspot_to_hotspot,10,18,1
2055,234135,124782,hotspot_to_random,14,-1,1
2056,207671,24191,hotspot_to_random,17,-1,1
2057,234729,261168,hotspot_to_hotspot,14,4,1
2058,21976,203842,hotspot_to_hotspot,12,1,1
2059,223152,252178,hotspot_to_random,5,-1,1
2060,190997,16484,hotspot_to_random,16,-1,1
2061,160513,180181,random,-1,-1,1
2062,204855,114674,hotspot_to_hotspot,1,11,1
2063,215982,139694,hotspot_to_hotspot,5,10,1
2064,25001,199622,hotspot_to_hotspot,15,20,1
2065,194345,234873,random,-1,-1,1
2066,226835,204783,hotspot_to_hotspot,14,1,1
2067,214142,234295,hotspot_to_hotspot,19,14,1
2068,208108,33739,hotspot_to_hotspot,17,7,1
2069,257945,182323,hotspot_to_hotspot,4,9,1
2070,17909,86439,random,-1,-1,1
2071,115482,116083,hotspot_to_hotspot,11,18,1
2072,10768,66189,random,-1,-1,1
2073,151458,92597,hotspot_to_hotspot,1,18,1
2074,263644,23971,hotspot_to_hotspot,4,15,1
2075,50647,118862,hotspot_to_hotspot,3,13,1
2076,199666,33838,hotspot_to_hotspot,20,7,1
2077,184306,173132,hotspot_to_hotspot,19,9,1
2078,49961,80016,random,-1,-1,1
2079,114435,204822,hotspot_to_hotspot,11,1,1
2080,72449,81126,random,-1,-1,1
2081,114419,227001,hotspot_to_hotspot,11,14,1
2082,21186,92841,hotspot_to_hotspot,12,18,1
2083,23954,65210,hotspot_to_random,15,-1,1
2084,189513,136930,random,-1,-1,1
2085,52565,208521,hotspot_to_hotspot,2,17,1
2086,22173,74011,hotspot_to_random,12,-1,1
2087,13914,22279,hotspot_to_random,8,-1,1
2088,208574,191039,hotspot_to_hotspot,17,16,1
2089,226986,154398,hotspot_to_random,14,-1,1
2090,53241,214408,hotspot_to_hotspot,3,17,1
2091,114700,163141,hotspot_to_hotspot,11,19,1
2092,228216,193800,hotspot_to_hotspot,14,16,1
2093,201441,8369,hotspot_to_random,6,-1,1
2094,115464,201283,hotspot_to_hotspot,11,6,1
2095,258756,182214,hotspot_to_hotspot,4,9,1
2096,256129,93085,random,-1,-1,1
2097,193581,119259,hotspot_to_hotspot,16,13,1
2098,23800,200934,hotspot_to_hotspot,15,6,1
2099,139128,135795,hotspot_to_random,20,-1,1
2100,235350,23755,hotspot_to_hotspot,14,15,1
2101,212363,203916,random,-1,-1,1
2102,113881,17341,hotspot_to_hotspot,18,7,1
2103,116142,146082,hotspot_to_hotspot,11,1,1
2104,200970,208558,hotspot_to_hotspot,6,17,1
2105,41340,144161,hotspot_to_random,3,-1,1
2106,53289,134972,hotspot_to_hotspot,3,10,1
2107,29105,239044,hotspot_to_hotspot,3,4,1
2108,49719,257941,hotspot_to_hotspot,3,4,1
2109,207855,22697,hotspot_to_hotspot,17,12,1
2110,119241,151461,hotspot_to_hotspot,13,1,1
2111,22777,134250,hotspot_to_hotspot,12,10,1
2112,118881,228252,hotspot_to_hotspot,13,14,1
2113,193562,218831,hotspot_to_hotspot,16,5,1
2114,53357,209860,hotspot_to_random,3,-1,1
2115,118726,151530,hotspot_to_hotspot,13,1,1
2116,258992,23872,hotspot_to_hotspot,4,15,1
2117,201543,204934,hotspot_to_hotspot,6,1,1
2118,200791,23084,hotspot_to_hotspot,6,12,1
2119,201238,114491,hotspot_to_hotspot,6,11,1
2120,158550,143319,random,-1,-1,1
2121,175000,24021,hotspot_to_hotspot,9,15,1
2122,193568,207247,hotspot_to_hotspot,16,17,1
2123,23663,126093,hotspot_to_random,15,-1,1
2124,139098,207875,hotspot_to_hotspot,20,17,1
2125,134395,17290,hotspot_to_hotspot,10,7,1
2126,18193,178046,hotspot_to_hotspot,7,9,1
2127,204570,22213,hotspot_to_hotspot,1,12,1
2128,204620,207820,hotspot_to_hotspot,1,17,1
2129,93264,212268,random,-1,-1,1
2130,135845,207722,hotspot_to_hotspot,10,17,1
2131,264073,106234,hotspot_to_hotspot,4,18,1
2132,23644,172464,hotspot_to_hotspot,15,9,1
2133,22930,241767,hotspot_to_random,12,-1,1
2134,218836,132933,hotspot_to_hotspot,5,10,1
2135,135684,207736,hotspot_to_hotspot,10,17,1
2136,172923,116199,hotspot_to_hotspot,9,11,1
2137,115995,21050,hotspot_to_random,18,-1,1
2138,21227,13953,hotspot_to_hotspot,12,8,1
2139,115185,95331,hotspot_to_random,11,-1,1
2140,151551,173183,hotspot_to_hotspot,1,9,1
2141,173514,33904,hotspot_to_hotspot,9,7,1
2142,204444,53156,hotspot_to_hotspot,1,3,1
2143,114020,201117,hotspot_to_random,11,-1,1
2144,115790,25982,hotspot_to_random,18,-1,1
2145,37195,3899,random,-1,-1,1
2146,194492,222075,hotspot_to_hotspot,16,5,1
2147,112450,22733,hotspot_to_hotspot,7,12,1
2148,189769,17350,hotspot_to_hotspot,2,7,1
2149,135668,56637,hotspot_to_hotspot,10,3,1
2150,151461,193706,hotspot_to_hotspot,1,16,1
2151,173089,24038,hotspot_to_hotspot,9,8,1
2152,92539,222057,hotspot_to_hotspot,18,5,1
2153,156251,253723,random,-1,-1,1
2154,119393,212240,hotspot_to_hotspot,13,17,1
2155,207770,135805,hotspot_to_hotspot,17,10,1
2156,92561,35380,hotspot_to_hotspot,18,7,1
2157,115506,13960,hotspot_to_hotspot,11,8,1
2158,114573,139088,hotspot_to_hotspot,11,20,1
2159,119358,22939,hotspot_to_hotspot,13,12,1
2160,56122,118807,hotspot_to_hotspot,2,13,1
2161,215312,92435,hotspot_to_random,5,-1,1
2162,23605,52584,hotspot_to_hotspot,8,2,1
2163,258095,21118,hotspot_to_hotspot,4,12,1
2164,134821,257868,hotspot_to_hotspot,20,4,1
2165,201240,135833,hotspot_to_hotspot,6,10,1
2166,94525,139123,hotspot_to_random,18,-1,1
2167,179987,112180,random,-1,-1,1
2168,193348,167290,hotspot_to_random,16,-1,1
2169,53037,194827,hotspot_to_hotspot,3,6,1
2170,23958,119303,hotspot_to_hotspot,15,13,1
2171,32649,97211,random,-1,-1,1
2172,174004,84745,random,-1,-1,1
2173,134336,193299,hotspot_to_hotspot,10,16,1
2174,118887,103143,hotspot_to_hotspot,13,18,1
2175,23890,22692,hotspot_to_hotspot,15,12,1
2176,71399,105929,random,-1,-1,1
2177,186344,215982,hotspot_to_hotspot,2,5,1
2178,139049,185599,hotspot_to_random,20,-1,1
2179,25210,191077,random,-1,-1,1
2180,215208,118901,hotspot_to_hotspot,5,13,1
2181,23171,223044,hotspot_to_hotspot,12,5,1
2182,220524,98056,random,-1,-1,1
2183,136088,87165,hotspot_to_random,10,-1,1
2184,193942,53356,hotspot_to_hotspot,16,3,1
2185,29101,218692,hotspot_to_hotspot,3,5,1
2186,189660,115841,hotspot_to_hotspot,2,18,1
2187,200547,116165,hotspot_to_hotspot,6,11,1
2188,119080,114048,hotspot_to_hotspot,13,11,1
2189,34163,53283,hotspot_to_hotspot,8,3,1
2190,92450,135748,hotspot_to_hotspot,18,10,1
2191,163140,186306,hotspot_to_hotspot,19,2,1
2192,13948,247775,hotspot_to_random,8,-1,1
2193,234424,112504,random,-1,-1,1
2194,118880,193527,hotspot_to_hotspot,13,16,1
2195,139359,22784,hotspot_to_hotspot,20,12,1
2196,188669,53151,hotspot_to_hotspot,2,3,1
2197,151578,115466,hotspot_to_hotspot,1,11,1
2198,227155,139329,hotspot_to_hotspot,14,20,1
2199,134964,197032,hotspot_to_random,10,-1,1
2200,204847,174773,hotspot_to_random,17,-1,1
2201,28477,159344,hotspot_to_random,8,-1,1
2202,24852,179899,hotspot_to_hotspot,15,9,1
2203,208548,204813,hotspot_to_hotspot,17,1,1
2204,233805,21196,hotspot_to_hotspot,16,12,1
2205,22790,7476,hotspot_to_hotspot,12,8,1
2206,214124,135792,hotspot_to_hotspot,19,10,1
2207,214171,182348,hotspot_to_hotspot,19,9,1
2208,118817,226834,hotspot_to_hotspot,13,14,1
2209,118561,116028,hotspot_to_hotspot,13,18,1
2210,172146,134160,hotspot_to_random,19,-1,1
2211,138458,115483,hotspot_to_hotspot,20,11,1
2212,184160,258043,hotspot_to_random,19,-1,1
2213,23542,157390,hotspot_to_random,15,-1,1
2214,100515,31509,random,-1,-1,1
2215,23647,173066,hotspot_to_hotspot,15,9,1
2216,53435,201538,hotspot_to_hotspot,3,6,1
2217,112305,262818,hotspot_to_hotspot,7,4,1
2218,24787,163181,hotspot_to_hotspot,8,19,1
2219,134348,23081,hotspot_to_hotspot,10,12,1
2220,138934,25009,hotspot_to_hotspot,20,15,1
2221,233789,151456,hotspot_to_hotspot,16,1,1
2222,244157,186407,hotspot_to_random,4,-1,1
2223,11370,255248,random,-1,-1,1
2224,13916,233827,hotspot_to_hotspot,8,16,1
2225,208540,22731,hotspot_to_hotspot,17,12,1
2226,41351,94525,hotspot_to_hotspot,3,18,1
2227,116120,194413,hotspot_to_hotspot,18,16,1
2228,115504,235111,hotspot_to_random,11,-1,1
2229,115778,196450,hotspot_to_random,18,-1,1
2230,136284,158255,random,-1,-1,1
2231,204720,92791,hotspot_to_hotspot,1,18,1
2232,201340,194485,hotspot_to_hotspot,6,16,1
2233,92591,139076,hotspot_to_hotspot,18,20,1
2234,227483,207778,hotspot_to_hotspot,14,17,1
2235,214769,135927,hotspot_to_hotspot,1,10,1
2236,260834,213357,random,-1,-1,1
2237,22786,112349,hotspot_to_hotspot,12,7,1
2238,186337,201512,hotspot_to_hotspot,2,6,1
2239,119447,92514,hotspot_to_hotspot,13,18,1
2240,115185,239181,hotspot_to_hotspot,11,4,1
2241,41354,234481,hotspot_to_random,3,-1,1
2242,29947,174515,random,-1,-1,1
2243,187457,24840,hotspot_to_hotspot,2,8,1
2244,254290,40736,random,-1,-1,1
2245,12209,173088,hotspot_to_hotspot,8,9,1
2246,87557,58479,random,-1,-1,1
2247,186093,184328,hotspot_to_hotspot,9,19,1
2248,24034,37104,hotspot_to_random,8,-1,1
2249,172955,201143,hotspot_to_hotspot,9,6,1
2250,53312,204781,hotspot_to_hotspot,3,1,1
2251,92446,138037,hotspot_to_random,18,-1,1
2252,184314,151471,hotspot_to_hotspot,19,1,1
2253,112343,22697,hotspot_to_hotspot,7,12,1
2254,207721,235561,hotspot_to_hotspot,17,16,1
2255,200775,139186,hotspot_to_hotspot,6,20,1
2256,204763,55030,hotspot_to_random,17,-1,1
2257,233817,227049,hotspot_to_hotspot,16,14,1
2258,139083,195080,hotspot_to_hotspot,20,6,1
2259,204910,115374,hotspot_to_hotspot,17,11,1
2260,139163,119114,hotspot_to_hotspot,20,13,1
2261,23728,203817,hotspot_to_hotspot,15,1,1
2262,102595,222060,hotspot_to_hotspot,18,5,1
2263,162891,119275,hotspot_to_hotspot,19,13,1
2264,112316,163156,hotspot_to_hotspot,7,19,1
2265,56647,115219,hotspot_to_hotspot,2,11,1
2266,92831,173023,hotspot_to_hotspot,18,9,1
2267,23803,23476,hotspot_to_hotspot,15,8,1
2268,139213,76882,hotspot_to_random,20,-1,1
2269,231791,83832,random,-1,-1,1
2270,116001,208642,hotspot_to_hotspot,18,17,1
2271,163586,182335,hotspot_to_hotspot,19,9,1
2272,186150,227441,hotspot_to_hotspot,9,14,1
2273,218920,41298,hotspot_to_random,5,-1,1
2274,25025,17415,hotspot_to_hotspot,15,7,1
2275,52548,191380,hotspot_to_random,2,-1,1
2276,233823,33893,hotspot_to_hotspot,16,7,1
2277,22803,52716,hotspot_to_hotspot,12,2,1
2278,207200,106228,hotspot_to_hotspot,17,18,1
2279,226230,119216,random,-1,-1,1
2280,257900,138683,hotspot_to_hotspot,4,20,1
2281,233683,180002,hotspot_to_hotspot,16,9,1
2282,178036,52024,hotspot_to_random,9,-1,1
2283,204520,173046,hotspot_to_hotspot,1,9,1
2284,115195,171689,hotspot_to_random,11,-1,1
2285,204549,52771,hotspot_to_hotspot,1,3,1
2286,257225,155096,random,-1,-1,1
2287,207775,33733,hotspot_to_hotspot,17,7,1
2288,186230,218911,hotspot_to_hotspot,2,5,1
2289,112316,223290,hotspot_to_hotspot,7,5,1
2290,135869,200949,hotspot_to_hotspot,10,6,1
2291,134932,252711,hotspot_to_random,10,-1,1
2292,94541,23656,hotspot_to_hotspot,18,8,1
2293,18194,226822,hotspot_to_hotspot,7,14,1
2294,231436,160328,random,-1,-1,1
2295,114444,22207,hotspot_to_hotspot,11,12,1
2296,258164,22042,hotspot_to_hotspot,4,12,1
2297,163070,118557,hotspot_to_hotspot,19,13,1
2298,188669,116024,hotspot_to_hotspot,2,18,1
2299,139230,221977,hotspot_to_hotspot,20,5,1
2300,135090,114392,hotspot_to_hotspot,10,11,1
2301,222004,17285,hotspot_to_hotspot,5,7,1
2302,186329,184194,hotspot_to_hotspot,2,19,1
2303,24874,118596,hotspot_to_hotspot,15,13,1
2304,207784,18215,hotspot_to_hotspot,17,7,1
2305,201444,188687,hotspot_to_hotspot,6,2,1
2306,193519,24951,hotspot_to_hotspot,16,15,1
2307,207601,193799,hotspot_to_hotspot,17,16,1
2308,114648,200555,hotspot_to_hotspot,11,6,1
2309,204438,23167,hotspot_to_hotspot,1,12,1
2310,214089,13470,hotspot_to_random,19,-1,1
2311,134234,246019,hotspot_to_random,10,-1,1
2312,116198,193627,hotspot_to_hotspot,11,16,1
2313,118570,17292,hotspot_to_hotspot,13,7,1
2314,24204,242766,hotspot_to_random,8,-1,1
2315,92438,222035,hotspot_to_hotspot,18,5,1
2316,23599,24188,hotspot_to_hotspot,15,8,1
2317,259000,13224,hotspot_to_random,4,-1,1
2318,193515,52535,hotspot_to_hotspot,16,2,1
2319,92025,210793,random,-1,-1,1
2320,33793,20323,hotspot_to_hotspot,7,12,1
2321,17118,53518,hotspot_to_hotspot,7,3,1
2322,21276,139354,hotspot_to_hotspot,12,20,1
2323,20946,105484,random,-1,-1,1
2324,119310,192402,hotspot_to_hotspot,13,16,1
2325,17779,114453,hotspot_to_hotspot,7,11,1
2326,189756,33417,hotspot_to_random,2,-1,1
2327,222068,24821,hotspot_to_hotspot,5,8,1
2328,33758,24798,hotspot_to_hotspot,7,8,1
2329,203779,6192,hotspot_to_random,1,-1,1
2330,222144,180018,hotspot_to_hotspot,5,9,1
2331,214167,199825,hotspot_to_hotspot,19,20,1
2332,92328,101746,random,-1,-1,1
2333,118914,173009,hotspot_to_hotspot,13,9,1
2334,173537,75629,hotspot_to_random,9,-1,1
2335,119243,184551,hotspot_to_hotspot,13,19,1
2336,151460,53531,hotspot_to_hotspot,1,3,1
2337,114538,119363,hotspot_to_hotspot,11,13,1
2338,114629,235372,hotspot_to_hotspot,11,14,1
2339,17356,135807,hotspot_to_hotspot,7,10,1
2340,114053,139296,hotspot_to_hotspot,11,20,1
2341,134964,208576,hotspot_to_hotspot,10,17,1
2342,33946,227261,hotspot_to_hotspot,7,14,1
2343,193935,217656,hotspot_to_random,16,-1,1
2344,53498,186352,hotspot_to_hotspot,3,2,1
2345,207124,240106,random,-1,-1,1
2346,92820,204942,hotspot_to_hotspot,18,1,1
2347,201332,174324,hotspot_to_random,6,-1,1
2348,53277,139054,hotspot_to_hotspot,3,20,1
2349,115492,23790,hotspot_to_hotspot,11,8,1
2350,114533,106255,hotspot_to_hotspot,11,18,1
2351,53664,23634,hotspot_to_hotspot,3,15,1
2352,139280,222021,hotspot_to_hotspot,20,5,1
2353,102652,252811,hotspot_to_random,18,-1,1
2354,118900,106510,hotspot_to_hotspot,13,18,1
2355,163182,94114,hotspot_to_random,19,-1,1
2356,222026,24787,hotspot_to_hotspot,5,15,1
2357,204660,138971,hotspot_to_hotspot,1,20,1
2358,22677,207206,hotspot_to_hotspot,12,17,1
2359,258054,22878,hotspot_to_hotspot,4,12,1
2360,193886,53249,hotspot_to_hotspot,16,3,1
2361,53475,139285,hotspot_to_hotspot,3,20,1
2362,214838,257976,hotspot_to_hotspot,6,4,1
2363,142810,42698,random,-1,-1,1
2364,184479,199809,hotspot_to_hotspot,19,20,1
2365,118872,35477,hotspot_to_random,13,-1,1
2366,172276,136213,hotspot_to_hotspot,9,20,1
2367,112342,179943,hotspot_to_hotspot,7,9,1
2368,106245,193879,hotspot_to_random,18,-1,1
2369,53013,25128,hotspot_to_hotspot,3,15,1
2370,134300,23028,hotspot_to_hotspot,10,12,1
2371,215182,223089,hotspot_to_hotspot,6,5,1
2372,74971,142347,random,-1,-1,1
2373,118735,224863,hotspot_to_random,13,-1,1
2374,116283,53161,hotspot_to_hotspot,11,3,1
2375,23277,214088,hotspot_to_hotspot,12,19,1
2376,199688,204674,hotspot_to_hotspot,20,1,1
2377,112309,257897,hotspot_to_hotspot,7,4,1
2378,35315,112349,hotspot_to_hotspot,8,7,1
2379,201274,173533,hotspot_to_hotspot,6,9,1
2380,103107,200563,hotspot_to_hotspot,18,6,1
2381,23477,15320,hotspot_to_random,8,-1,1
2382,207705,193489,hotspot_to_hotspot,17,16,1
2383,163328,257923,hotspot_to_hotspot,19,4,1
2384,25104,204473,hotspot_to_hotspot,15,1,1
2385,227101,115472,hotspot_to_hotspot,14,11,1
2386,151546,20324,hotspot_to_hotspot,1,12,1
2387,184531,115467,hotspot_to_hotspot,19,11,1
2388,138917,164296,hotspot_to_random,20,-1,1
2389,53182,119136,hotspot_to_hotspot,3,13,1
2390,52200,135926,hotspot_to_hotspot,2,10,1
2391,135754,240798,hotspot_to_random,10,-1,1
2392,115806,17225,hotspot_to_hotspot,18,7,1
2393,239179,103176,hotspot_to_hotspot,4,18,1
2394,215280,203887,hotspot_to_random,5,-1,1
2395,92796,258100,hotspot_to_hotspot,18,4,1
2396,234561,189745,hotspot_to_hotspot,14,2,1
2397,162353,134157,random,-1,-1,1
2398,53530,53182,hotspot_to_random,3,-1,1
2399,70866,171930,random,-1,-1,1
2400,35317,200563,hotspot_to_hotspot,8,6,1
2401,116182,172984,hotspot_to_hotspot,11,9,1
2402,53164,33735,hotspot_to_hotspot,3,7,1
2403,118836,223066,hotspot_to_hotspot,13,5,1
2404,115187,92807,hotspot_to_hotspot,11,18,1
2405,92563,19439,hotspot_to_random,18,-1,1
2406,187345,201188,hotspot_to_hotspot,2,6,1
2407,184357,174710,hotspot_to_random,19,-1,1
2408,167564,106896,random,-1,-1,1
2409,163144,53587,hotspot_to_hotspot,19,3,1
